Query,PubChem CID,Molecular Weight,Molecular Formula,CID,MolecularFormula,MolecularWeight,SMILES,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,EffectiveRotorCount3D,ConformerCount3D,Fingerprint2D
CHEMBL1969126,49830800,379.4,C20H15F2N5O,49830800.0,C20H15F2N5O,379.4,CC(C)N1C2=C(C=CC(=C2)C3=C(N=C4N3C=CO4)C5=C(C=C(C=C5)F)F)N=N1,CC(C)N1C2=C(C=CC(=C2)C3=C(N=C4N3C=CO4)C5=C(C=C(C=C5)F)F)N=N1,CC(C)N1C2=C(C=CC(=C2)C3=C(N=C4N3C=CO4)C5=C(C=C(C=C5)F)F)N=N1,"InChI=1S/C20H15F2N5O/c1-11(2)27-17-9-12(3-6-16(17)24-25-27)19-18(23-20-26(19)7-8-28-20)14-5-4-13(21)10-15(14)22/h3-11H,1-2H3",YMSZHISTTIUBDG-UHFFFAOYSA-N,"6-(2,4-difluorophenyl)-5-(3-propan-2-ylbenzotriazol-5-yl)imidazo[2,1-b][1,3]oxazole",4.7,379.12446644,379.12446644,61.2,569.0,0.0,0.0,6.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,281.5,7.81,5.52,1.81,0.0,0.0,0.0,1.0,5.0,1.0,3.0,10.0,AAADccB7oYAAAAAAAAAAAAAAAAAAAWLFgAAwYAAAAAAWAFgB/gAAHwAIAAAADCjhng4/1LcMHECqAzx39ASCjC070qAZ2CC7dJiOaOLAmbGdIAhohgLYyCcQgMAOCAAAQAAAACAQAACAAAAAQAAAAAAAAA==
CHEMBL1969151,49830280,370.9,C19H23ClN6,49830280.0,C19H23ClN6,370.9,CN(C)C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,CN(C)C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,CN(C)C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,"InChI=1S/C19H23ClN6/c1-26(2)13-7-5-12(6-8-13)23-19-24-16(10-17(20)25-19)15-11-22-18-14(15)4-3-9-21-18/h3-4,9-13H,5-8H2,1-2H3,(H,21,22)(H,23,24,25)",XUFLBSMTYMFOQH-UHFFFAOYSA-N,"1-N-[4-chloro-6-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-yl]-4-N,4-N-dimethylcyclohexane-1,4-diamine",3.9,370.1672725,370.1672725,69.7,455.0,0.0,2.0,5.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,13.16,4.52,1.38,2.0,2.0,0.0,3.0,4.0,0.0,5.2,10.0,AAADceB7gAAEAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/gAAHAIQAAAADCrBHyQ/sN/JkACgAzZnZACCgCmxB6AJ2aA4ZpiIKOLB29GEJAhokALIyCcQgIAOgAAAAAAAAAAAAQAAAAAAAAAAAAAAAA==
CHEMBL1969156,49830907,210.23,C12H10N4,49830907.0,C12H10N4,210.23,C1=CC=C(C=C1)C2=NC=C3N2C(=NC=C3)N,C1=CC=C(C=C1)C2=NC=C3N2C(=NC=C3)N,C1=CC=C(C=C1)C2=NC=C3N2C(=NC=C3)N,"InChI=1S/C12H10N4/c13-12-14-7-6-10-8-15-11(16(10)12)9-4-2-1-3-5-9/h1-8H,(H2,13,14)",NUJBDRXQVQPKQC-UHFFFAOYSA-N,"3-phenylimidazo[1,5-c]pyrimidin-5-amine",2.5,210.090546336,210.090546336,56.2,239.0,0.0,1.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,161.7,6.47,1.89,0.98,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,AAADccBzgAAAAAAAAAAAAAAAAAAAAWAAAAA8QAAAAAAAAFgB8AAAHAAQAAAADAjBHwQ90LdMGACgAzZnZACCgC0xEqAJ2CA4dJiIaKLA2dGUJAhogALIyCcQgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL1969190,49830423,410.4,C21H16F2N4O3,49830423.0,C21H16F2N4O3,410.4,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC(=C4)F)F)C(=NO2)N,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC(=C4)F)F)C(=NO2)N,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC(=C4)F)F)C(=NO2)N,"InChI=1S/C21H16F2N4O3/c1-29-17-7-6-16(18-19(17)30-27-20(18)24)11-2-4-14(5-3-11)25-21(28)26-15-9-12(22)8-13(23)10-15/h2-10H,1H3,(H2,24,27)(H2,25,26,28)",MTCHQDWUHQADSY-UHFFFAOYSA-N,"1-[4-(3-amino-7-methoxy-1,2-benzoxazol-4-yl)phenyl]-3-(3,5-difluorophenyl)urea",3.7,410.11904671,410.11904671,102.0,583.0,0.0,3.0,7.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,303.0,27.88,1.7,1.49,2.0,3.0,0.0,1.0,4.0,0.0,6.0,10.0,AAADceB7sYAAAAAAAAAAAAAAAAAAAWAAAAAwYMAAAAAAAFgB9AAAHwAUAAAADAyBmgoz9tLQBACpAqZycgKCCAAlIgAomCFm7NqNJjrEtZ+EMapu1BtK6ee4yPCOqAABAAAYQABQAAIAADCAAAAAAAAAAA==
CHEMBL1969264,49830994,318.4,C19H18N4O,49830994.0,C19H18N4O,318.4,CC(C)(C)NC(=O)C1=CC2=C(C=C1)N=C3C(=N2)C4=CC=CC=C4N3,CC(C)(C)NC(=O)C1=CC2=C(C=C1)N=C3C(=N2)C4=CC=CC=C4N3,CC(C)(C)NC(=O)C1=CC2=C(C=C1)N=C3C(=N2)C4=CC=CC=C4N3,"InChI=1S/C19H18N4O/c1-19(2,3)23-18(24)11-8-9-14-15(10-11)20-16-12-6-4-5-7-13(12)21-17(16)22-14/h4-10H,1-3H3,(H,21,22)(H,23,24)",XUGXUDSTKPTWNB-UHFFFAOYSA-N,"N-tert-butyl-6H-indolo[2,3-b]quinoxaline-2-carboxamide",3.4,318.14806121,318.14806121,70.7,488.0,0.0,2.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,247.5,18.4,1.99,0.78,2.0,2.0,0.0,1.0,4.0,1.0,3.0,5.0,AAADceB7oAAAAAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAFix/gAAHgAQAAAADIiBnwAz8P7JkACoAydydACCgC2lEqAJmSEwdNiIaPLA3dGUJQholALIyacciYCeCAAAQAACACAQAACAAAQAQAAAAAAAAA==
CHEMBL1969301,49830806,457.6,C27H31N5O2,49830806.0,C27H31N5O2,457.6,CCCCN1C2=C(C=C(C=C2)N(C)C(=O)C3CCCCC3)N=C1NC(=O)C4=CC=CC(=C4)C#N,CCCCN1C2=C(C=C(C=C2)N(C)C(=O)C3CCCCC3)N=C1NC(=O)C4=CC=CC(=C4)C#N,CCCCN1C2=C(C=C(C=C2)N(C)C(=O)C3CCCCC3)N=C1NC(=O)C4=CC=CC(=C4)C#N,"InChI=1S/C27H31N5O2/c1-3-4-15-32-24-14-13-22(31(2)26(34)20-10-6-5-7-11-20)17-23(24)29-27(32)30-25(33)21-12-8-9-19(16-21)18-28/h8-9,12-14,16-17,20H,3-7,10-11,15H2,1-2H3,(H,29,30,33)",QYGMZFLXMWJYRJ-UHFFFAOYSA-N,N-[1-butyl-5-[cyclohexanecarbonyl(methyl)amino]benzimidazol-2-yl]-3-cyanobenzamide,5.0,457.24777525,457.24777525,91.0,757.0,0.0,1.0,4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,363.6,27.3,4.55,1.0,3.0,1.0,0.0,0.0,4.0,1.0,10.2,10.0,AAADceB7sAAAAAAAAAAAAAAAAAAAAWAAAAAwYMAAAAAAAFgB9AAAHgAQAAAADQjBngQz0LfMEAC4ByVydACigC0lEqAJ2CE4dNiI6LLA3dGUJQhohwLIya8YiECOAACCAAQAACAAAQQACAAAQAAAAAAAAA==
CHEMBL1969372,49830605,364.4,C19H17FN6O,49830605.0,C19H17FN6O,364.4,COCCNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3)C4=CC=C(C=C4)F,COCCNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3)C4=CC=C(C=C4)F,COCCNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3)C4=CC=C(C=C4)F,"InChI=1S/C19H17FN6O/c1-27-11-9-23-19-22-7-6-15(24-19)18-17(13-2-4-14(20)5-3-13)25-16-12-21-8-10-26(16)18/h2-8,10,12H,9,11H2,1H3,(H,22,23,24)",SPYHMOFSJGTUNP-UHFFFAOYSA-N,"4-[2-(4-fluorophenyl)imidazo[1,2-a]pyrazin-3-yl]-N-(2-methoxyethyl)pyrimidin-2-amine",2.6,364.14478735,364.14478735,77.2,463.0,0.0,1.0,7.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,277.8,9.89,5.87,1.69,3.0,1.0,0.0,2.0,4.0,0.0,6.0,10.0,AAADceB7oQAAAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/AAAHwAQAAAADAjhnw4/sJ/MHACgAzZnZACCgC0xEqAJ2KA4dJiKaOLA2dGVJAhokALYyCcQgMAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL1969483,49830410,630.8,C35H34N8O2S,49830410.0,C35H34N8O2S,630.8,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC(=CC=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC(=CC=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC(=CC=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,"InChI=1S/C35H34N8O2S/c1-41(2)30-12-11-25(22-29(30)38-31(44)21-24-7-4-3-5-8-24)32-33(43-17-20-46-35(43)40-32)28-13-14-36-34(39-28)37-26-9-6-10-27(23-26)42-15-18-45-19-16-42/h3-14,17,20,22-23H,15-16,18-19,21H2,1-2H3,(H,38,44)(H,36,37,39)",JPCWMTOYDYYXLS-UHFFFAOYSA-N,"N-[2-(dimethylamino)-5-[5-[2-(3-morpholin-4-ylanilino)pyrimidin-4-yl]imidazo[2,1-b][1,3]thiazol-6-yl]phenyl]-2-phenylacetamide",6.0,630.25254353,630.25254353,128.0,980.0,0.0,2.0,9.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,489.4,11.67,5.64,4.56,3.0,2.0,0.0,4.0,7.0,0.0,11.2,10.0,AAADcfB/8ABAAAAAAAAAAAAAAAAAAWLAAAA8eMECAAAWAAAB/AAAHgQQAAAADAjl3ga/0ZfMHAisAzV3dACC8K1xGrhJ2C04dJiKaPLA3dGXJAholALYyCcYiMCOCAAAQAQAACAQAACACAAAQAAAAAAAAA==
CHEMBL1969502,135543617,344.4,C20H16N4O2,135543617.0,C20H16N4O2,344.4,C1C(C1C(=O)NC2=CC3=C4C(=C2)NC=C4C=NNC3=O)C5=CC=CC=C5,C1C(C1C(=O)NC2=CC3=C4C(=C2)NC=C4C=NNC3=O)C5=CC=CC=C5,C1C(C1C(=O)NC2=CC3=C4C(=C2)NC=C4C=NNC3=O)C5=CC=CC=C5,"InChI=1S/C20H16N4O2/c25-19(15-8-14(15)11-4-2-1-3-5-11)23-13-6-16-18-12(9-21-17(18)7-13)10-22-24-20(16)26/h1-7,9-10,14-15,21H,8H2,(H,23,25)(H,24,26)",ZKHDDJKHTPLPOQ-UHFFFAOYSA-N,"N-(9-oxo-3,10,11-triazatricyclo[6.4.1.04,13]trideca-1,4,6,8(13),11-pentaen-6-yl)-2-phenylcyclopropane-1-carboxamide",1.9,344.12732577,344.12732577,86.4,615.0,0.0,3.0,3.0,3.0,26.0,0.0,0.0,2.0,0.0,0.0,1.0,261.9,17.84,3.23,0.69,3.0,3.0,0.0,1.0,4.0,0.0,4.8,10.0,AAADceB7sAAAAAAAAAAAAAAAGAAAAWAAAAAwYAAABAAAAFiB9AAAHgAYAAAADQjBngQ8wPLrkACoAzV3VACSgCA1AiAa2aE4ZNgIIPLA1dGEJQhgnADIyYccicCOiAAAQAQSAAAQAACACCQAAAAAAAAAAA==
CHEMBL1969506,49830885,497.5,C23H23N5O6S,49830885.0,C23H23N5O6S,497.5,CC(C)(C)OC(=O)N1C2=C(C=C(C=C2)NC3=C(C(=O)C3=O)NCC4=CC=C(C=C4)S(=O)(=O)N)C=N1,CC(C)(C)OC(=O)N1C2=C(C=C(C=C2)NC3=C(C(=O)C3=O)NCC4=CC=C(C=C4)S(=O)(=O)N)C=N1,CC(C)(C)OC(=O)N1C2=C(C=C(C=C2)NC3=C(C(=O)C3=O)NCC4=CC=C(C=C4)S(=O)(=O)N)C=N1,"InChI=1S/C23H23N5O6S/c1-23(2,3)34-22(31)28-17-9-6-15(10-14(17)12-26-28)27-19-18(20(29)21(19)30)25-11-13-4-7-16(8-5-13)35(24,32)33/h4-10,12,25,27H,11H2,1-3H3,(H2,24,32,33)",KCLZJAVIQDVQCK-UHFFFAOYSA-N,"tert-butyl 5-[[3,4-dioxo-2-[(4-sulfamoylphenyl)methylamino]cyclobuten-1-yl]amino]indazole-1-carboxylate",2.5,497.13690464,497.13690464,171.0,1010.0,0.0,3.0,10.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,366.5,13.77,7.07,1.19,6.0,3.0,0.0,2.0,4.0,1.0,9.0,10.0,AAADceB7uABAAAAAAAAAAAAAAABAAWAAAAAwYAAAAAAAAFgB9AAAHgQYQAAADEzB3gQ+yfLIBAKqA7R3XHDSBBAhggAamLm4ZNgIIKrA0fGMpAhgnADIyUcQgAAOEACAQAACAAAgAQCAAAQAAAAAAAAAAA==
CHEMBL1969523,49830729,379.5,C21H25N5O2,49830729.0,C21H25N5O2,379.5,CC1=CC(=CC=C1)NC2=NC=CC(=N2)NC3=C(C(=O)C3=O)NC(C)C(C)(C)C,CC1=CC(=CC=C1)NC2=NC=CC(=N2)NC3=C(C(=O)C3=O)NC(C)C(C)(C)C,CC1=CC(=CC=C1)NC2=NC=CC(=N2)NC3=C(C(=O)C3=O)NC(C)C(C)(C)C,"InChI=1S/C21H25N5O2/c1-12-7-6-8-14(11-12)24-20-22-10-9-15(26-20)25-17-16(18(27)19(17)28)23-13(2)21(3,4)5/h6-11,13,23H,1-5H3,(H2,22,24,25,26)",CKVWQORGCCEYHS-UHFFFAOYSA-N,"3-(3,3-dimethylbutan-2-ylamino)-4-[[2-(3-methylanilino)pyrimidin-4-yl]amino]cyclobut-3-ene-1,2-dione",4.5,379.20082506,379.20082506,96.0,639.0,0.0,3.0,7.0,7.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,296.2,12.59,5.52,0.91,2.0,3.0,0.0,2.0,3.0,1.0,7.0,10.0,AAADceB7sAAAAAAAAAAAAAAAAABAAAAAAAA8QAAAAAAAAAABwAAAHgAQAAAADizBmgQ/8JbIEACoArZ3ZACCgCkxAqAJ2KG4ZNiIKKrA2fGEJAhokALIyWcQgAAPAAAAQAAAAAAAAACAAAAAAAAAAAAAAA==
CHEMBL1969537,1568886,320.4,C11H8N6S3,1568886.0,C11H8N6S3,320.4,C1CC2=C(C1)SC3=C2C4=NNC(=S)N4C5=NNC(=S)N35,C1CC2=C(C1)SC3=C2C4=NNC(=S)N4C5=NNC(=S)N35,C1CC2=C(C1)SC3=C2C4=NNC(=S)N4C5=NNC(=S)N35,"InChI=1S/C11H8N6S3/c18-10-14-12-7-6-4-2-1-3-5(4)20-8(6)17-9(16(7)10)13-15-11(17)19/h1-3H2,(H,14,18)(H,15,19)",VNGYQBMDQMDALH-UHFFFAOYSA-N,"18-thia-2,4,5,7,9,10-hexazapentacyclo[10.6.0.02,6.07,11.013,17]octadeca-1(12),5,10,13(17)-tetraene-3,8-dithione",2.0,319.9972578,319.9972578,148.0,601.0,0.0,2.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,216.5,6.59,4.26,0.61,2.0,2.0,0.0,1.0,5.0,0.0,0.6,1.0,AAADccBzgABgAAAAAAAAAAAAAAAAAaIECAAsAAAAAAASAFgBgAAAHAQYAAAADACBWAABgYNiAAikAgJgYACTAIBhCBkFiBAgRJiIICLg2JGEAAhoiAJoyCcQgEAOgAAAAAAAAAAAAAAAAAAAAAAAAgAAAA==
CHEMBL1969561,49830461,374.4,C21H22N6O,49830461.0,C21H22N6O,374.4,CC(C)N(C)C(=O)C1=C(N=NN1CC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4,CC(C)N(C)C(=O)C1=C(N=NN1CC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4,CC(C)N(C)C(=O)C1=C(N=NN1CC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4,"InChI=1S/C21H22N6O/c1-14(2)26(3)21(28)20-19(16-9-10-18-17(11-16)12-22-23-18)24-25-27(20)13-15-7-5-4-6-8-15/h4-12,14H,13H2,1-3H3,(H,22,23)",UPPGGRZNGRFDAU-UHFFFAOYSA-N,3-benzyl-5-(1H-indazol-5-yl)-N-methyl-N-propan-2-yltriazole-4-carboxamide,3.2,374.18550935,374.18550935,79.7,537.0,0.0,1.0,4.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,297.2,10.8,3.65,2.1,2.0,1.0,0.0,0.0,4.0,1.0,6.0,10.0,AAADceB7oAAAAAAAAAAAAAAAAAAAAWLAAAAwYAAAAAAAAFgB/AAAHgAYAAAADCjBngQ+wPNrAACqAzV3VACSBAQnkgAY+SG4dNgIYLrA0fGUpYhgngDIyUcYiMCOCAACAAACAAAQAAQAAAQAAAAAAAAAAA==
CHEMBL1969588,49830275,334.8,C19H15ClN4,49830275.0,C19H15ClN4,334.8,C1=CC=C(C=C1)CNC2=NC(=CC(=C2)C3=CNC4=C3C=CC=N4)Cl,C1=CC=C(C=C1)CNC2=NC(=CC(=C2)C3=CNC4=C3C=CC=N4)Cl,C1=CC=C(C=C1)CNC2=NC(=CC(=C2)C3=CNC4=C3C=CC=N4)Cl,"InChI=1S/C19H15ClN4/c20-17-9-14(16-12-23-19-15(16)7-4-8-21-19)10-18(24-17)22-11-13-5-2-1-3-6-13/h1-10,12H,11H2,(H,21,23)(H,22,24)",XFWUTMHVDGPWLH-UHFFFAOYSA-N,"N-benzyl-6-chloro-4-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyridin-2-amine",4.6,334.0985242,334.0985242,53.6,401.0,0.0,2.0,3.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,256.1,15.46,3.96,1.28,1.0,2.0,0.0,2.0,4.0,0.0,4.0,10.0,AAADccB7gAAEAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/gAAHAIQAAAADALBGyQ9sN7JkACgAjJnZACCgCmxB6AJ2aA4ZpiIKOLBm5GEIAhokALIyCcQgMAOgAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL1969664,135564570,334.4,C19H18N4O2,135564570.0,C19H18N4O2,334.4,C1COCCN1CC2=CN=C(C=C2)C3=C(NC4=C3C=C(C=C4)C#N)O,C1COCCN1CC2=CN=C(C=C2)C3=C(NC4=C3C=C(C=C4)C#N)O,C1COCCN1CC2=CN=C(C=C2)C3=C(NC4=C3C=C(C=C4)C#N)O,"InChI=1S/C19H18N4O2/c20-10-13-1-3-16-15(9-13)18(19(24)22-16)17-4-2-14(11-21-17)12-23-5-7-25-8-6-23/h1-4,9,11,22,24H,5-8,12H2",BLTVBQXJFVRPFK-UHFFFAOYSA-N,2-hydroxy-3-[5-(morpholin-4-ylmethyl)pyridin-2-yl]-1H-indole-5-carbonitrile,1.8,334.14297583,334.14297583,85.2,501.0,0.0,2.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,257.5,14.77,3.8,1.05,3.0,2.0,0.0,2.0,4.0,0.0,4.2,10.0,AAADceB7sAAAAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/AAAHgAQCAAADAjhngY8xPPJlgCwBzRnRACigCAxIiAI2SA8bJ0KpuLC0ZOHcAhm0BHY2A+wwPAOiAACAAACAAAQAAQAAAQAAAAAAAAAAA==
CHEMBL1969735,49830614,426.9,C21H20ClFN6O,49830614.0,C21H20ClFN6O,426.9,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3Cl)C4=CC=C(C=C4)F)CO,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3Cl)C4=CC=C(C=C4)F)CO,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3Cl)C4=CC=C(C=C4)F)CO,"InChI=1S/C21H20ClFN6O/c1-21(2,12-30)11-26-20-25-8-7-15(27-20)17-16(13-3-5-14(23)6-4-13)28-19-18(22)24-9-10-29(17)19/h3-10,30H,11-12H2,1-2H3,(H,25,26,27)",ICDHVAJOGIGIOI-UHFFFAOYSA-N,"3-[[4-[8-chloro-2-(4-fluorophenyl)imidazo[1,2-a]pyrazin-3-yl]pyrimidin-2-yl]amino]-2,2-dimethylpropan-1-ol",4.8,426.1371151,426.1371151,88.2,564.0,0.0,2.0,7.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,317.9,10.91,4.83,2.22,3.0,2.0,0.0,2.0,4.0,1.0,6.0,10.0,AAADceB7oQAEAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/AAAHwIQCAAADgrhny4/sJ/MGgCgAzZnZACCgC0xEqAJ2KA4dJiIeOLA2dHUZAhqgALIyCcQgMAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL1969755,49830502,350.4,C21H19FN2O2,49830502.0,C21H19FN2O2,350.4,C1=CC=C(C=C1)CC(CO)NC(=O)C2=C(C=C(C=C2)C3=CC=NC=C3)F,C1=CC=C(C=C1)CC(CO)NC(=O)C2=C(C=C(C=C2)C3=CC=NC=C3)F,C1=CC=C(C=C1)CC(CO)NC(=O)C2=C(C=C(C=C2)C3=CC=NC=C3)F,"InChI=1S/C21H19FN2O2/c22-20-13-17(16-8-10-23-11-9-16)6-7-19(20)21(26)24-18(14-25)12-15-4-2-1-3-5-15/h1-11,13,18,25H,12,14H2,(H,24,26)",JIFGOPCFXJIPNK-UHFFFAOYSA-N,2-fluoro-N-(1-hydroxy-3-phenylpropan-2-yl)-4-pyridin-4-ylbenzamide,3.2,350.14305602,350.14305602,62.2,436.0,0.0,2.0,4.0,6.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,275.5,16.4,2.93,1.43,3.0,2.0,0.0,0.0,3.0,0.0,7.0,10.0,AAADceB7MQAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAAAB0AAAHwAQCAAADCjhmg48gJLIEgCoAjF3VACCgCA1AiAI2KE4ZNgKMHLAlZGEYQhklgDYyYeYyOCOwAAAAAAAAACAAAAAAAAAAAAAAAAAAA==
CHEMBL1969843,25164884,283.33,C15H17N5O,25164884.0,C15H17N5O,283.33,C1COCCC1CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,C1COCCC1CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,C1COCCC1CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,"InChI=1S/C15H17N5O/c1-2-14-13(8-16-17-14)7-12(1)15-10-20(19-18-15)9-11-3-5-21-6-4-11/h1-2,7-8,10-11H,3-6,9H2,(H,16,17)",ISEDKXOMRIKZPK-UHFFFAOYSA-N,5-[1-(oxan-4-ylmethyl)triazol-4-yl]-1H-indazole,1.5,283.14331018,283.14331018,68.6,349.0,0.0,1.0,4.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,218.7,14.98,2.27,0.86,2.0,1.0,0.0,0.0,4.0,0.0,4.2,10.0,AAADceBzoAAAAAAAAAAAAAAAAAAAAWLAAAA0QAAAAAAAAFgB/AAAHgAYAAAADQjhngY8wPJrBACiAzRnRACSBAQxkgAY+SA4dJgIYKLA0dGWpABkmADIyAewgMAOCAACAAACAAAQAAQAAAQAAAAAAAAAAA==
CHEMBL1969879,22282869,303.36,C15H21N5O2,22282869.0,C15H21N5O2,303.36,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CO,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CO,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CO,"InChI=1S/C15H21N5O2/c1-10-4-6-20(13(22)8-21)7-12(10)19(2)15-11-3-5-16-14(11)17-9-18-15/h3,5,9-10,12,21H,4,6-8H2,1-2H3,(H,16,17,18)",CCOHWQFOFWCBMH-UHFFFAOYSA-N,"2-hydroxy-1-[4-methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl]ethanone",1.0,303.16952493,303.16952493,85.4,407.0,0.0,2.0,5.0,3.0,22.0,0.0,0.0,2.0,0.0,0.0,1.0,228.0,10.88,2.31,1.52,2.0,2.0,0.0,3.0,3.0,0.0,5.2,10.0,AAADceBzsAAAAAAAAAAAAAAAAAAAAWAAAAAsWAAAAAAAAFgB+AAAHgAQCAAADSjhmwY/sN/JkgCoAjN3dAKCgCmxAqAJ2aB4ZJiKeMJAyMEUBAhIFgLQQCAQAAAKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL1969942,49830424,346.4,C20H15FN4O,49830424.0,C20H15FN4O,346.4,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CC4=C(C=C3)C=NN4,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CC4=C(C=C3)C=NN4,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CC4=C(C=C3)C=NN4,"InChI=1S/C20H15FN4O/c21-16-2-1-3-18(11-16)24-20(26)23-17-8-6-13(7-9-17)14-4-5-15-12-22-25-19(15)10-14/h1-12H,(H,22,25)(H2,23,24,26)",FYRQDEVTRMEZHR-UHFFFAOYSA-N,1-(3-fluorophenyl)-3-[4-(1H-indazol-6-yl)phenyl]urea,3.8,346.12298928,346.12298928,69.8,482.0,0.0,3.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,267.1,27.86,1.82,0.66,2.0,3.0,0.0,0.0,4.0,0.0,5.0,10.0,AAADccB7oQAAAAAAAAAAAAAAAAAAAWAAAAAwYMAAAAAAAFgB9AAAHwAYAAAADAjBHgw9wPLjAACqAzRnUACSBAAhggAYuSAwZJiIIKLA0dGEpAhonAJIyCcQgMAOyAAAQAACAACQAACAAAQAAAAAAAAAAA==
