UniProt Accession,PDB ID,Status,Source
P28482,8PT1,✅ Downloaded from PDB,Davis
P28482,8PT3,✅ Downloaded from PDB,Davis
P28482,8PT5,✅ Downloaded from PDB,Davis
P28482,8U8J,✅ Downloaded from PDB,Davis
P28482,8U8K,✅ Downloaded from PDB,Davis
P28482,8ZJV,✅ Downloaded from PDB,Davis
Q16659,6YKY,✅ Downloaded from PDB,Davis
Q16659,6YLC,✅ Downloaded from PDB,Davis
Q16659,6YLL,✅ Downloaded from PDB,Davis
Q16659,7AQB,✅ Downloaded from PDB,Davis
Q13164,2Q8Y,✅ Downloaded from PDB,Davis
Q13164,4B99,✅ Downloaded from PDB,Davis
Q13164,4IC7,✅ Downloaded from PDB,Davis
Q13164,4IC8,✅ Downloaded from PDB,Davis
Q13164,4ZSG,✅ Downloaded from PDB,Davis
Q13164,4ZSJ,✅ Downloaded from PDB,Davis
Q13164,4ZSL,✅ Downloaded from PDB,Davis
Q13164,5BYY,✅ Downloaded from PDB,Davis
Q13164,5BYZ,✅ Downloaded from PDB,Davis
Q13164,5O7I,✅ Downloaded from PDB,Davis
Q13164,6HKM,✅ Downloaded from PDB,Davis
Q13164,6HKN,✅ Downloaded from PDB,Davis
Q13164,7PUS,❌ PDB Download failed,Davis
Q8TD08,AF-Q8TD08-F1,✅ Downloaded from AlphaFold,Davis
A0A7P0TAB0,AF-A0A7P0TAB0-F1,✅ Downloaded from AlphaFold,Davis
A0A059VC25,AF-A0A059VC25-F1,✅ Downloaded from AlphaFold,Davis
D6RAF9,AF-D6RAF9-F1,✅ Downloaded from AlphaFold,Davis
E7ENM8,AF-E7ENM8-F1,✅ Downloaded from AlphaFold,Davis
A0A0A0MR25,AF-A0A0A0MR25-F1,✅ Downloaded from AlphaFold,Davis
F8W9L4,AF-F8W9L4-F1,✅ Downloaded from AlphaFold,Davis
J3KPQ0,AF-J3KPQ0-F1,✅ Downloaded from AlphaFold,Davis
Q5TGY6,AF-Q5TGY6-F1,✅ Downloaded from AlphaFold,Davis
X2QIK8,AF-X2QIK8-F1,✅ Downloaded from AlphaFold,Davis
A0A6G6D045,AF-A0A6G6D045-F1,✅ Downloaded from AlphaFold,Davis
P42685,AF-P42685-F1,✅ Downloaded from AlphaFold,Davis
E5RFM0,AF-E5RFM0-F1,✅ Downloaded from AlphaFold,Davis
D6RC24,AF-D6RC24-F1,✅ Downloaded from AlphaFold,Davis
Q9P2K8,6N3L,✅ Downloaded from PDB,Davis
Q9P2K8,6N3N,✅ Downloaded from PDB,Davis
Q9P2K8,6N3O,✅ Downloaded from PDB,Davis
Q9P2K8,7E2K,✅ Downloaded from PDB,Davis
Q9P2K8,7E2M,✅ Downloaded from PDB,Davis
Q9P2K8,7QQ6,✅ Downloaded from PDB,Davis
Q9P2K8,7QWK,✅ Downloaded from PDB,Davis
Q9P2K8,8T7T,✅ Downloaded from PDB,Davis
O95098,AF-O95098-F1,✅ Downloaded from AlphaFold,Davis
Q8WTQ7,AF-Q8WTQ7-F1,✅ Downloaded from AlphaFold,Davis
J3KPD6,AF-J3KPD6-F1,✅ Downloaded from AlphaFold,Davis
D6RC95,AF-D6RC95-F1,✅ Downloaded from AlphaFold,Davis
H7BXX9,AF-H7BXX9-F1,✅ Downloaded from AlphaFold,Davis
E9PKD7,AF-E9PKD7-F1,✅ Downloaded from AlphaFold,Davis
Q8NE63,AF-Q8NE63-F1,✅ Downloaded from AlphaFold,Davis
Q92918,6CQD,✅ Downloaded from PDB,Davis
Q92918,6CQE,✅ Downloaded from PDB,Davis
Q92918,6CQF,✅ Downloaded from PDB,Davis
Q92918,6NFY,✅ Downloaded from PDB,Davis
Q92918,6NFZ,✅ Downloaded from PDB,Davis
Q92918,6NG0,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
Q92918,7KAC,✅ Downloaded from PDB,Davis
Q92918,7L24,✅ Downloaded from PDB,Davis
Q92918,7L25,✅ Downloaded from PDB,Davis
Q92918,7L26,✅ Downloaded from PDB,Davis
Q92918,7M0K,✅ Downloaded from PDB,Davis
Q92918,7M0L,✅ Downloaded from PDB,Davis
Q92918,7M0M,✅ Downloaded from PDB,Davis
Q92918,7R9L,✅ Downloaded from PDB,Davis
Q92918,7R9N,✅ Downloaded from PDB,Davis
Q92918,7R9P,✅ Downloaded from PDB,Davis
Q92918,7R9T,✅ Downloaded from PDB,Davis
Q92918,7SIU,✅ Downloaded from PDB,Davis
Q92918,8CDW,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/8CDW.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Davis
Q92918,8CIJ,✅ Downloaded from PDB,Davis
Q92918,8EEC,✅ Downloaded from PDB,Davis
Q92918,8FH4,✅ Downloaded from PDB,Davis
Q92918,8FJZ,✅ Downloaded from PDB,Davis
Q92918,8FKO,✅ Downloaded from PDB,Davis
Q92918,8PAR,✅ Downloaded from PDB,Davis
Q92918,8PAS,✅ Downloaded from PDB,Davis
Q92918,8PAU,✅ Downloaded from PDB,Davis
Q92918,8XN7,❌ PDB Download failed,Davis
Q92918,9BI8,❌ PDB Download failed,Davis
Q92918,9BIK,❌ PDB Download failed,Davis
Q92918,9BJ1,❌ PDB Download failed,Davis
H7C3H0,AF-H7C3H0-F1,✅ Downloaded from AlphaFold,Davis
Q9UPZ9,AF-Q9UPZ9-F1,✅ Downloaded from AlphaFold,Davis
B0LXP6,AF-B0LXP6-F1,✅ Downloaded from AlphaFold,Davis
Q5D0E0,AF-Q5D0E0-F1,✅ Downloaded from AlphaFold,Davis
F7A8T7,AF-F7A8T7-F1,✅ Downloaded from AlphaFold,Davis
I6U4P1,AF-I6U4P1-F1,✅ Downloaded from AlphaFold,Davis
Q9Y616,5UKE,✅ Downloaded from PDB,Davis
Q9Y616,6RUU,✅ Downloaded from PDB,Davis
Q9Y616,6ZIW,✅ Downloaded from PDB,Davis
F8VVZ1,AF-F8VVZ1-F1,✅ Downloaded from AlphaFold,Davis
E5RJY4,AF-E5RJY4-F1,✅ Downloaded from AlphaFold,Davis
P23458,3EYG,✅ Downloaded from PDB,Davis
P23458,3EYH,✅ Downloaded from PDB,Davis
P23458,4E4L,✅ Downloaded from PDB,Davis
P23458,4E4N,✅ Downloaded from PDB,Davis
P23458,4E5W,✅ Downloaded from PDB,Davis
P23458,4EHZ,✅ Downloaded from PDB,Davis
P23458,4EI4,✅ Downloaded from PDB,Davis
P23458,4FK6,✅ Downloaded from PDB,Davis
P23458,4GS0,✅ Downloaded from PDB,Davis
P23458,4I5C,✅ Downloaded from PDB,Davis
P23458,4IVB,✅ Downloaded from PDB,Davis
P23458,4IVC,✅ Downloaded from PDB,Davis
P23458,4IVD,✅ Downloaded from PDB,Davis
P23458,4K6Z,✅ Downloaded from PDB,Davis
P23458,4K77,✅ Downloaded from PDB,Davis
P23458,4L00,✅ Downloaded from PDB,Davis
P23458,4L01,✅ Downloaded from PDB,Davis
P23458,5E1E,✅ Downloaded from PDB,Davis
P23458,5HX8,✅ Downloaded from PDB,Davis
P23458,5IXD,✅ Downloaded from PDB,Davis
P23458,5IXI,✅ Downloaded from PDB,Davis
P23458,5KHW,✅ Downloaded from PDB,Davis
P23458,5KHX,✅ Downloaded from PDB,Davis
P23458,5L04,✅ Downloaded from PDB,Davis
P23458,5WO4,✅ Downloaded from PDB,Davis
P23458,6AAH,✅ Downloaded from PDB,Davis
P23458,6BBU,✅ Downloaded from PDB,Davis
P23458,6C7Y,✅ Downloaded from PDB,Davis
P23458,6DBN,✅ Downloaded from PDB,Davis
P23458,6ELR,✅ Downloaded from PDB,Davis
P23458,6GGH,✅ Downloaded from PDB,Davis
P23458,6HZU,✅ Downloaded from PDB,Davis
P23458,6N77,✅ Downloaded from PDB,Davis
P23458,6N78,✅ Downloaded from PDB,Davis
P23458,6N79,✅ Downloaded from PDB,Davis
P23458,6N7A,✅ Downloaded from PDB,Davis
P23458,6N7B,✅ Downloaded from PDB,Davis
P23458,6N7C,✅ Downloaded from PDB,Davis
P23458,6N7D,✅ Downloaded from PDB,Davis
P23458,6RSB,✅ Downloaded from PDB,Davis
P23458,6RSC,✅ Downloaded from PDB,Davis
P23458,6RSD,✅ Downloaded from PDB,Davis
P23458,6RSE,✅ Downloaded from PDB,Davis
P23458,6RSH,✅ Downloaded from PDB,Davis
P23458,6SM8,✅ Downloaded from PDB,Davis
P23458,6SMB,✅ Downloaded from PDB,Davis
P23458,6TPE,✅ Downloaded from PDB,Davis
P23458,6TPF,✅ Downloaded from PDB,Davis
P23458,6W8L,✅ Downloaded from PDB,Davis
P23458,8EXJ,✅ Downloaded from PDB,Davis
O60674,2B7A,✅ Downloaded from PDB,Davis
O60674,2W1I,✅ Downloaded from PDB,Davis
O60674,2XA4,✅ Downloaded from PDB,Davis
O60674,3E62,✅ Downloaded from PDB,Davis
O60674,3E63,✅ Downloaded from PDB,Davis
O60674,3E64,✅ Downloaded from PDB,Davis
O60674,3FUP,✅ Downloaded from PDB,Davis
O60674,3IO7,✅ Downloaded from PDB,Davis
O60674,3IOK,✅ Downloaded from PDB,Davis
O60674,3JY9,✅ Downloaded from PDB,Davis
O60674,3KCK,✅ Downloaded from PDB,Davis
O60674,3KRR,✅ Downloaded from PDB,Davis
O60674,3LPB,✅ Downloaded from PDB,Davis
O60674,3Q32,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
O60674,3RVG,✅ Downloaded from PDB,Davis
O60674,3TJC,✅ Downloaded from PDB,Davis
O60674,3TJD,✅ Downloaded from PDB,Davis
O60674,3UGC,✅ Downloaded from PDB,Davis
O60674,3ZMM,✅ Downloaded from PDB,Davis
O60674,4AQC,✅ Downloaded from PDB,Davis
O60674,4BBE,✅ Downloaded from PDB,Davis
O60674,4BBF,✅ Downloaded from PDB,Davis
O60674,4C61,✅ Downloaded from PDB,Davis
O60674,4C62,✅ Downloaded from PDB,Davis
O60674,4D0W,✅ Downloaded from PDB,Davis
O60674,4D0X,✅ Downloaded from PDB,Davis
O60674,4D1S,✅ Downloaded from PDB,Davis
O60674,4E4M,✅ Downloaded from PDB,Davis
O60674,4E6D,✅ Downloaded from PDB,Davis
O60674,4E6Q,✅ Downloaded from PDB,Davis
O60674,4F08,✅ Downloaded from PDB,Davis
O60674,4F09,✅ Downloaded from PDB,Davis
O60674,4FVP,✅ Downloaded from PDB,Davis
O60674,4FVQ,✅ Downloaded from PDB,Davis
O60674,4FVR,✅ Downloaded from PDB,Davis
O60674,4GFM,✅ Downloaded from PDB,Davis
O60674,4GMY,✅ Downloaded from PDB,Davis
O60674,4HGE,✅ Downloaded from PDB,Davis
O60674,4IVA,✅ Downloaded from PDB,Davis
O60674,4JI9,✅ Downloaded from PDB,Davis
O60674,4JIA,✅ Downloaded from PDB,Davis
O60674,4P7E,✅ Downloaded from PDB,Davis
O60674,4YTC,✅ Downloaded from PDB,Davis
O60674,4YTF,✅ Downloaded from PDB,Davis
O60674,4YTH,✅ Downloaded from PDB,Davis
O60674,4YTI,✅ Downloaded from PDB,Davis
O60674,4Z32,✅ Downloaded from PDB,Davis
O60674,4ZIM,✅ Downloaded from PDB,Davis
O60674,5AEP,✅ Downloaded from PDB,Davis
O60674,5CF4,✅ Downloaded from PDB,Davis
O60674,5CF5,✅ Downloaded from PDB,Davis
O60674,5CF6,✅ Downloaded from PDB,Davis
O60674,5CF8,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
O60674,5HEZ,✅ Downloaded from PDB,Davis
O60674,5I4N,✅ Downloaded from PDB,Davis
O60674,5L3A,✅ Downloaded from PDB,Davis
O60674,5TQ3,✅ Downloaded from PDB,Davis
O60674,5TQ4,✅ Downloaded from PDB,Davis
O60674,5TQ5,✅ Downloaded from PDB,Davis
O60674,5TQ6,✅ Downloaded from PDB,Davis
O60674,5TQ7,✅ Downloaded from PDB,Davis
O60674,5TQ8,✅ Downloaded from PDB,Davis
O60674,5USY,✅ Downloaded from PDB,Davis
O60674,5USZ,✅ Downloaded from PDB,Davis
O60674,5UT0,✅ Downloaded from PDB,Davis
O60674,5UT1,✅ Downloaded from PDB,Davis
O60674,5UT2,✅ Downloaded from PDB,Davis
O60674,5UT3,✅ Downloaded from PDB,Davis
O60674,5UT4,✅ Downloaded from PDB,Davis
O60674,5UT5,✅ Downloaded from PDB,Davis
O60674,5UT6,✅ Downloaded from PDB,Davis
O60674,5WEV,✅ Downloaded from PDB,Davis
O60674,5WIJ,✅ Downloaded from PDB,Davis
O60674,5WIK,✅ Downloaded from PDB,Davis
O60674,5WIL,✅ Downloaded from PDB,Davis
O60674,5WIM,✅ Downloaded from PDB,Davis
O60674,5WIN,✅ Downloaded from PDB,Davis
O60674,6AAJ,✅ Downloaded from PDB,Davis
O60674,6BBV,✅ Downloaded from PDB,Davis
O60674,6BRW,✅ Downloaded from PDB,Davis
O60674,6BS0,✅ Downloaded from PDB,Davis
O60674,6BSS,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
O60674,6D2I,✅ Downloaded from PDB,Davis
O60674,6DRW,✅ Downloaded from PDB,Davis
O60674,6E2P,✅ Downloaded from PDB,Davis
O60674,6E2Q,✅ Downloaded from PDB,Davis
O60674,6G3C,✅ Downloaded from PDB,Davis
O60674,6M9H,✅ Downloaded from PDB,Davis
O60674,6OAV,✅ Downloaded from PDB,Davis
O60674,6OBB,✅ Downloaded from PDB,Davis
O60674,6OBF,✅ Downloaded from PDB,Davis
O60674,6OBL,✅ Downloaded from PDB,Davis
O60674,6OCC,✅ Downloaded from PDB,Davis
O60674,6TPD,✅ Downloaded from PDB,Davis
O60674,6VGL,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
O60674,6VN8,✅ Downloaded from PDB,Davis
O60674,6VNB,✅ Downloaded from PDB,Davis
O60674,6VNC,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
O60674,6VNE,✅ Downloaded from PDB,Davis
O60674,6VNF,✅ Downloaded from PDB,Davis
O60674,6VNG,✅ Downloaded from PDB,Davis
O60674,6VNH,✅ Downloaded from PDB,Davis
O60674,6VNI,✅ Downloaded from PDB,Davis
O60674,6VNJ,✅ Downloaded from PDB,Davis
O60674,6VNK,✅ Downloaded from PDB,Davis
O60674,6VNL,✅ Downloaded from PDB,Davis
O60674,6VNM,✅ Downloaded from PDB,Davis
O60674,6VS3,✅ Downloaded from PDB,Davis
O60674,6VSN,✅ Downloaded from PDB,Davis
O60674,6WTN,✅ Downloaded from PDB,Davis
O60674,6WTO,✅ Downloaded from PDB,Davis
O60674,6WTP,✅ Downloaded from PDB,Davis
O60674,6WTQ,✅ Downloaded from PDB,Davis
O60674,6X8E,✅ Downloaded from PDB,Davis
O60674,6XJK,✅ Downloaded from PDB,Davis
O60674,7F7W,✅ Downloaded from PDB,Davis
O60674,7JYO,✅ Downloaded from PDB,Davis
O60674,7JYQ,✅ Downloaded from PDB,Davis
O60674,7LL4,✅ Downloaded from PDB,Davis
O60674,7LL5,✅ Downloaded from PDB,Davis
O60674,7Q7I,✅ Downloaded from PDB,Davis
O60674,7Q7K,✅ Downloaded from PDB,Davis
O60674,7Q7L,✅ Downloaded from PDB,Davis
O60674,7Q7W,✅ Downloaded from PDB,Davis
O60674,7REE,✅ Downloaded from PDB,Davis
O60674,7RN6,✅ Downloaded from PDB,Davis
O60674,7SZW,✅ Downloaded from PDB,Davis
O60674,7T0P,✅ Downloaded from PDB,Davis
O60674,7T1T,✅ Downloaded from PDB,Davis
O60674,7TEU,✅ Downloaded from PDB,Davis
O60674,7UYW,✅ Downloaded from PDB,Davis
O60674,8B8N,✅ Downloaded from PDB,Davis
O60674,8B8U,✅ Downloaded from PDB,Davis
O60674,8B99,✅ Downloaded from PDB,Davis
O60674,8B9E,✅ Downloaded from PDB,Davis
O60674,8B9H,✅ Downloaded from PDB,Davis
O60674,8BA2,✅ Downloaded from PDB,Davis
O60674,8BA3,✅ Downloaded from PDB,Davis
O60674,8BA4,✅ Downloaded from PDB,Davis
O60674,8BAB,✅ Downloaded from PDB,Davis
O60674,8BAK,✅ Downloaded from PDB,Davis
O60674,8BM2,✅ Downloaded from PDB,Davis
O60674,8BPV,✅ Downloaded from PDB,Davis
O60674,8BPW,✅ Downloaded from PDB,Davis
O60674,8BX6,✅ Downloaded from PDB,Davis
O60674,8BX9,✅ Downloaded from PDB,Davis
O60674,8BXC,✅ Downloaded from PDB,Davis
O60674,8BXH,✅ Downloaded from PDB,Davis
O60674,8C08,✅ Downloaded from PDB,Davis
O60674,8C09,✅ Downloaded from PDB,Davis
O60674,8C0A,✅ Downloaded from PDB,Davis
O60674,8CZ9,✅ Downloaded from PDB,Davis
O60674,8EX0,✅ Downloaded from PDB,Davis
O60674,8EX1,✅ Downloaded from PDB,Davis
O60674,8EX2,✅ Downloaded from PDB,Davis
O60674,8EXK,✅ Downloaded from PDB,Davis
O60674,8EYA,✅ Downloaded from PDB,Davis
O60674,8EYB,✅ Downloaded from PDB,Davis
O60674,8F88,✅ Downloaded from PDB,Davis
O60674,8G6Z,✅ Downloaded from PDB,Davis
O60674,8G8O,✅ Downloaded from PDB,Davis
O60674,8G8X,✅ Downloaded from PDB,Davis
P52333,1YVJ,✅ Downloaded from PDB,Davis
P52333,3LXK,✅ Downloaded from PDB,Davis
P52333,3LXL,✅ Downloaded from PDB,Davis
P52333,3PJC,✅ Downloaded from PDB,Davis
P52333,3ZC6,✅ Downloaded from PDB,Davis
P52333,3ZEP,✅ Downloaded from PDB,Davis
P52333,4HVD,✅ Downloaded from PDB,Davis
P52333,4HVG,✅ Downloaded from PDB,Davis
P52333,4HVH,✅ Downloaded from PDB,Davis
P52333,4HVI,✅ Downloaded from PDB,Davis
P52333,4I6Q,✅ Downloaded from PDB,Davis
P52333,4QPS,✅ Downloaded from PDB,Davis
P52333,4QT1,✅ Downloaded from PDB,Davis
P52333,4RIO,✅ Downloaded from PDB,Davis
P52333,4V0G,✅ Downloaded from PDB,Davis
P52333,4Z16,✅ Downloaded from PDB,Davis
P52333,5LWM,✅ Downloaded from PDB,Davis
P52333,5LWN,✅ Downloaded from PDB,Davis
P52333,5TOZ,✅ Downloaded from PDB,Davis
P52333,5TTS,✅ Downloaded from PDB,Davis
P52333,5TTU,✅ Downloaded from PDB,Davis
P52333,5TTV,✅ Downloaded from PDB,Davis
P52333,5VO6,✅ Downloaded from PDB,Davis
P52333,5W86,✅ Downloaded from PDB,Davis
P52333,5WFJ,✅ Downloaded from PDB,Davis
P52333,6AAK,✅ Downloaded from PDB,Davis
P52333,6DA4,✅ Downloaded from PDB,Davis
P52333,6DB3,✅ Downloaded from PDB,Davis
P52333,6DB4,✅ Downloaded from PDB,Davis
P52333,6DUD,✅ Downloaded from PDB,Davis
P52333,6GL9,✅ Downloaded from PDB,Davis
P52333,6GLA,✅ Downloaded from PDB,Davis
P52333,6GLB,✅ Downloaded from PDB,Davis
P52333,6HZV,✅ Downloaded from PDB,Davis
P52333,6NY4,✅ Downloaded from PDB,Davis
P52333,7APF,✅ Downloaded from PDB,Davis
P52333,7APG,✅ Downloaded from PDB,Davis
P52333,7C3N,✅ Downloaded from PDB,Davis
P52333,7Q6H,❌ PDB Download failed,Davis
P52333,7UYV,✅ Downloaded from PDB,Davis
P52333,8EXM,✅ Downloaded from PDB,Davis
P45983,1UKH,✅ Downloaded from PDB,Davis
P45983,1UKI,✅ Downloaded from PDB,Davis
P45983,2G01,✅ Downloaded from PDB,Davis
P45983,2GMX,✅ Downloaded from PDB,Davis
P45983,2H96,✅ Downloaded from PDB,Davis
P45983,2NO3,✅ Downloaded from PDB,Davis
P45983,2XRW,✅ Downloaded from PDB,Davis
P45983,2XS0,✅ Downloaded from PDB,Davis
P45983,3ELJ,✅ Downloaded from PDB,Davis
P45983,3O17,✅ Downloaded from PDB,Davis
P45983,3O2M,✅ Downloaded from PDB,Davis
P45983,3PZE,✅ Downloaded from PDB,Davis
P45983,3V3V,✅ Downloaded from PDB,Davis
P45983,3VUD,✅ Downloaded from PDB,Davis
P45983,3VUG,✅ Downloaded from PDB,Davis
P45983,3VUH,✅ Downloaded from PDB,Davis
P45983,3VUI,✅ Downloaded from PDB,Davis
P45983,3VUK,✅ Downloaded from PDB,Davis
P45983,3VUL,✅ Downloaded from PDB,Davis
P45983,3VUM,✅ Downloaded from PDB,Davis
P45983,4AWI,✅ Downloaded from PDB,Davis
P45983,4E73,✅ Downloaded from PDB,Davis
P45983,4G1W,✅ Downloaded from PDB,Davis
P45983,4HYS,✅ Downloaded from PDB,Davis
P45983,4HYU,✅ Downloaded from PDB,Davis
P45983,4IZY,✅ Downloaded from PDB,Davis
P45983,4L7F,✅ Downloaded from PDB,Davis
P45983,4QTD,✅ Downloaded from PDB,Davis
P45983,4UX9,✅ Downloaded from PDB,Davis
P45983,4YR8,✅ Downloaded from PDB,Davis
P45983,5LW1,✅ Downloaded from PDB,Davis
P45983,6F5E,✅ Downloaded from PDB,Davis
P45983,6ZR5,✅ Downloaded from PDB,Davis
P45983,8PT8,✅ Downloaded from PDB,Davis
P45983,8PT9,✅ Downloaded from PDB,Davis
P45983,8PTA,✅ Downloaded from PDB,Davis
P45983,8X5M,✅ Downloaded from PDB,Davis
P45984,3E7O,✅ Downloaded from PDB,Davis
P45984,3NPC,✅ Downloaded from PDB,Davis
P45984,7CML,✅ Downloaded from PDB,Davis
P45984,7N8T,✅ Downloaded from PDB,Davis
P45984,8ELC,✅ Downloaded from PDB,Davis
P53779,1JNK,✅ Downloaded from PDB,Davis
P53779,1PMN,✅ Downloaded from PDB,Davis
P53779,1PMU,✅ Downloaded from PDB,Davis
P53779,1PMV,✅ Downloaded from PDB,Davis
P53779,2B1P,✅ Downloaded from PDB,Davis
P53779,2EXC,✅ Downloaded from PDB,Davis
P53779,2O0U,✅ Downloaded from PDB,Davis
P53779,2O2U,✅ Downloaded from PDB,Davis
P53779,2OK1,✅ Downloaded from PDB,Davis
P53779,2P33,✅ Downloaded from PDB,Davis
P53779,2R9S,✅ Downloaded from PDB,Davis
P53779,2WAJ,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
P53779,2ZDT,✅ Downloaded from PDB,Davis
P53779,2ZDU,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/2ZDU.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Davis
P53779,3CGF,✅ Downloaded from PDB,Davis
P53779,3CGO,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
P53779,3DA6,✅ Downloaded from PDB,Davis
P53779,3FI2,✅ Downloaded from PDB,Davis
P53779,3FI3,✅ Downloaded from PDB,Davis
P53779,3FV8,✅ Downloaded from PDB,Davis
P53779,3G90,✅ Downloaded from PDB,Davis
P53779,3G9L,✅ Downloaded from PDB,Davis
P53779,3G9N,✅ Downloaded from PDB,Davis
P53779,3KVX,✅ Downloaded from PDB,Davis
P53779,3OXI,✅ Downloaded from PDB,Davis
P53779,3OY1,✅ Downloaded from PDB,Davis
P53779,3PTG,✅ Downloaded from PDB,Davis
P53779,3RTP,✅ Downloaded from PDB,Davis
P53779,3TTI,✅ Downloaded from PDB,Davis
P53779,3TTJ,✅ Downloaded from PDB,Davis
P53779,3V6R,✅ Downloaded from PDB,Davis
P53779,3V6S,✅ Downloaded from PDB,Davis
P53779,4H36,✅ Downloaded from PDB,Davis
P53779,4H39,✅ Downloaded from PDB,Davis
P53779,4H3B,✅ Downloaded from PDB,Davis
P53779,4KKE,✅ Downloaded from PDB,Davis
P53779,4KKG,✅ Downloaded from PDB,Davis
P53779,4KKH,✅ Downloaded from PDB,Davis
P53779,4U79,✅ Downloaded from PDB,Davis
P53779,4W4V,✅ Downloaded from PDB,Davis
P53779,4W4W,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
P53779,4W4X,✅ Downloaded from PDB,Davis
P53779,4W4Y,✅ Downloaded from PDB,Davis
P53779,4WHZ,✅ Downloaded from PDB,Davis
P53779,4X21,✅ Downloaded from PDB,Davis
P53779,4Y46,✅ Downloaded from PDB,Davis
P53779,4Y5H,✅ Downloaded from PDB,Davis
P53779,4Z9L,✅ Downloaded from PDB,Davis
P53779,6EKD,✅ Downloaded from PDB,Davis
P53779,6EMH,✅ Downloaded from PDB,Davis
P53779,6EQ9,✅ Downloaded from PDB,Davis
P53779,7KSI,✅ Downloaded from PDB,Davis
P53779,7KSJ,✅ Downloaded from PDB,Davis
P53779,7KSK,✅ Downloaded from PDB,Davis
P53779,7ORE,✅ Downloaded from PDB,Davis
P53779,7ORF,✅ Downloaded from PDB,Davis
P53779,7S1N,✅ Downloaded from PDB,Davis
P53779,7YL1,✅ Downloaded from PDB,Davis
P53779,8BZP,✅ Downloaded from PDB,Davis
P53779,8ENJ,✅ Downloaded from PDB,Davis
P53779,8WGF,✅ Downloaded from PDB,Davis
H0YG09,AF-H0YG09-F1,✅ Downloaded from AlphaFold,Davis
Q9NRM7,4ZRI,✅ Downloaded from PDB,Davis
E9PJ92,AF-E9PJ92-F1,✅ Downloaded from AlphaFold,Davis
E9PC47,AF-E9PC47-F1,✅ Downloaded from AlphaFold,Davis
P53671,1X6A,✅ Downloaded from PDB,Davis
P53671,4TPT,✅ Downloaded from PDB,Davis
P53671,5NXD,✅ Downloaded from PDB,Davis
P53671,7QHG,✅ Downloaded from PDB,Davis
P53671,8GI4,✅ Downloaded from PDB,Davis
P53671,8S3X,❌ PDB Download failed,Davis
P53671,8WSW,✅ Downloaded from PDB,Davis
Q15831,2WTK,✅ Downloaded from PDB,Davis
Q15831,4ZDR,✅ Downloaded from PDB,Davis
Q15831,5WXN,✅ Downloaded from PDB,Davis
Q15831,8VSU,✅ Downloaded from PDB,Davis
O94804,2J7T,✅ Downloaded from PDB,Davis
O94804,4AOT,✅ Downloaded from PDB,Davis
O94804,4BC6,✅ Downloaded from PDB,Davis
O94804,4EQU,✅ Downloaded from PDB,Davis
O94804,4USD,✅ Downloaded from PDB,Davis
O94804,4USE,✅ Downloaded from PDB,Davis
O94804,5AJQ,✅ Downloaded from PDB,Davis
O94804,5OWQ,✅ Downloaded from PDB,Davis
O94804,5OWR,✅ Downloaded from PDB,Davis
O94804,6EIM,✅ Downloaded from PDB,Davis
O94804,6GTT,✅ Downloaded from PDB,Davis
O94804,6HXF,✅ Downloaded from PDB,Davis
O94804,6I2Y,✅ Downloaded from PDB,Davis
O94804,7QGP,✅ Downloaded from PDB,Davis
A0A218N881,AF-A0A218N881-F1,✅ Downloaded from AlphaFold,Davis
Q4G0N3,AF-Q4G0N3-F1,✅ Downloaded from AlphaFold,Davis
E5RJ37,AF-E5RJ37-F1,✅ Downloaded from AlphaFold,Davis
O43283,AF-O43283-F1,✅ Downloaded from AlphaFold,Davis
P20794,AF-P20794-F1,✅ Downloaded from AlphaFold,Davis
L8ECC8,AF-L8ECC8-F1,✅ Downloaded from AlphaFold,Davis
Q6P084,AF-Q6P084-F1,✅ Downloaded from AlphaFold,Davis
J3QRB6,AF-J3QRB6-F1,✅ Downloaded from AlphaFold,Davis
